id,visitors
air_0328696196e46f18_2017-05-06,6.505628899231533
air_0328696196e46f18_2017-05-07,7.833396296290097
air_0328696196e46f18_2017-05-08,5.786621511763728
air_0328696196e46f18_2017-05-09,5.827069192253591
air_0328696196e46f18_2017-05-10,5.790821561715986
air_0328696196e46f18_2017-05-11,7.006823570315573
air_0328696196e46f18_2017-05-12,5.874914409215471
air_0328696196e46f18_2017-05-13,6.541044806073428
air_0328696196e46f18_2017-05-14,8.001595749731878
air_0328696196e46f18_2017-05-15,5.643156331919048
air_0328696196e46f18_2017-05-16,5.860991959798612
air_0328696196e46f18_2017-05-17,6.027171799403189
air_0328696196e46f18_2017-05-18,6.9877619007592395
air_0328696196e46f18_2017-05-19,5.808409161418354
air_0328696196e46f18_2017-05-20,6.396510289035363
air_0328696196e46f18_2017-05-21,7.665591867432001
air_0328696196e46f18_2017-05-22,5.675034580928548
air_0328696196e46f18_2017-05-23,6.032487326233464
air_0328696196e46f18_2017-05-24,5.9052232914757345
air_0328696196e46f18_2017-05-25,7.208988613144687
air_0328696196e46f18_2017-05-26,5.902073159089977
air_0328696196e46f18_2017-05-27,6.453698822312631
air_0328696196e46f18_2017-05-28,8.053767448954805
air_0328696196e46f18_2017-05-29,5.624614292378342
air_0328696196e46f18_2017-05-30,6.0393987740220405
air_0328696196e46f18_2017-05-31,5.877151761512205
air_034a3d5b40d5b1b1_2017-04-23,13.126992653240878
air_034a3d5b40d5b1b1_2017-04-24,9.90536009424237
air_034a3d5b40d5b1b1_2017-04-25,9.391573291827678
air_034a3d5b40d5b1b1_2017-04-26,10.609712462527291
air_034a3d5b40d5b1b1_2017-04-27,7.9695081686377005
air_034a3d5b40d5b1b1_2017-04-28,14.807832413197595
air_034a3d5b40d5b1b1_2017-04-29,17.03547681187386
air_034a3d5b40d5b1b1_2017-04-30,13.128051611128898
air_034a3d5b40d5b1b1_2017-05-01,9.035256652566577
air_034a3d5b40d5b1b1_2017-05-02,9.448293155040995
air_034a3d5b40d5b1b1_2017-05-03,10.783504189289578
air_034a3d5b40d5b1b1_2017-05-04,8.849271220529134
air_034a3d5b40d5b1b1_2017-05-05,15.61449626084493
air_034a3d5b40d5b1b1_2017-05-06,16.529805938660733
air_034a3d5b40d5b1b1_2017-05-07,12.911581562576304
air_034a3d5b40d5b1b1_2017-05-08,9.190394475487992
air_034a3d5b40d5b1b1_2017-05-09,9.0884277951243
air_034a3d5b40d5b1b1_2017-05-10,10.550401120895604
air_034a3d5b40d5b1b1_2017-05-11,7.729090983171941
air_034a3d5b40d5b1b1_2017-05-12,14.803922661117756
air_034a3d5b40d5b1b1_2017-05-13,16.68290881248184
air_034a3d5b40d5b1b1_2017-05-14,13.268872290269671
air_034a3d5b40d5b1b1_2017-05-15,9.720074740359095
air_034a3d5b40d5b1b1_2017-05-16,9.341697756926722
air_034a3d5b40d5b1b1_2017-05-17,10.659721132576536
air_034a3d5b40d5b1b1_2017-05-18,8.07967610318778
air_034a3d5b40d5b1b1_2017-05-19,14.811235803660558
air_034a3d5b40d5b1b1_2017-05-20,16.795405121844638
air_034a3d5b40d5b1b1_2017-05-21,13.198773062322578
air_034a3d5b40d5b1b1_2017-05-22,9.90536009424237
air_034a3d5b40d5b1b1_2017-05-23,9.400331931926008
air_034a3d5b40d5b1b1_2017-05-24,10.598374498614815
air_034a3d5b40d5b1b1_2017-05-25,7.94958121549605
air_034a3d5b40d5b1b1_2017-05-26,15.0643080329241
air_034a3d5b40d5b1b1_2017-05-27,16.612974236780147
air_034a3d5b40d5b1b1_2017-05-28,13.088973574408612
air_034a3d5b40d5b1b1_2017-05-29,9.796026950070537
air_034a3d5b40d5b1b1_2017-05-30,9.069756259952946
air_034a3d5b40d5b1b1_2017-05-31,11.092470165396321
air_036d4f1ee7285390_2017-04-23,21.764811345142583
air_036d4f1ee7285390_2017-04-24,17.972519970149374
air_036d4f1ee7285390_2017-04-25,19.560238135227277
air_036d4f1ee7285390_2017-04-26,21.870133833445873
air_036d4f1ee7285390_2017-04-27,16.31277475213388
air_036d4f1ee7285390_2017-04-28,19.736111903938987
air_036d4f1ee7285390_2017-04-29,24.746787512896393
air_036d4f1ee7285390_2017-04-30,21.827430026922066
air_036d4f1ee7285390_2017-05-01,17.941527551291305
air_036d4f1ee7285390_2017-05-02,19.16674530621565
air_036d4f1ee7285390_2017-05-03,24.3035049999637
air_036d4f1ee7285390_2017-05-04,17.615094020046186
air_036d4f1ee7285390_2017-05-05,18.800857058593852
air_036d4f1ee7285390_2017-05-06,24.075210896219005
air_036d4f1ee7285390_2017-05-07,21.388817833441543
air_036d4f1ee7285390_2017-05-08,18.001273749721257
air_036d4f1ee7285390_2017-05-09,19.328039411756304
air_036d4f1ee7285390_2017-05-10,21.313713399350483
air_036d4f1ee7285390_2017-05-11,15.485197274233297
air_036d4f1ee7285390_2017-05-12,19.742731568353697
air_036d4f1ee7285390_2017-05-13,23.96852306383278
air_036d4f1ee7285390_2017-05-14,21.742707469940363
air_036d4f1ee7285390_2017-05-15,17.486686198298013
air_036d4f1ee7285390_2017-05-16,19.308108937629886
air_036d4f1ee7285390_2017-05-17,21.77348893822014
air_036d4f1ee7285390_2017-05-18,16.606164876860493
air_036d4f1ee7285390_2017-05-19,19.6541260348512
air_036d4f1ee7285390_2017-05-20,24.047244433590883
air_036d4f1ee7285390_2017-05-21,21.696629893537125
air_036d4f1ee7285390_2017-05-22,18.000692220120754
air_036d4f1ee7285390_2017-05-23,19.54292981549984
air_036d4f1ee7285390_2017-05-24,21.763019263720018
air_036d4f1ee7285390_2017-05-25,16.3528210737269
air_036d4f1ee7285390_2017-05-26,19.695737412315243
air_036d4f1ee7285390_2017-05-27,24.123025527972064
air_036d4f1ee7285390_2017-05-28,21.7143672948057
air_036d4f1ee7285390_2017-05-29,18.11639189201305
air_036d4f1ee7285390_2017-05-30,19.62790845247181
air_036d4f1ee7285390_2017-05-31,21.87706078297753
air_0382c794b73b51ad_2017-04-23,25.530379581309873
air_0382c794b73b51ad_2017-04-24,18.566319713253968
air_0382c794b73b51ad_2017-04-25,18.464430759210426
air_0382c794b73b51ad_2017-04-26,15.73736736269241
air_0382c794b73b51ad_2017-04-27,19.31498344478244
air_0382c794b73b51ad_2017-04-28,18.26956380479646
air_0382c794b73b51ad_2017-04-29,24.409951058546536
air_0382c794b73b51ad_2017-04-30,23.725235775612738
air_0382c794b73b51ad_2017-05-01,17.81829956468117
air_0382c794b73b51ad_2017-05-02,17.728266245659338
air_0382c794b73b51ad_2017-05-03,17.062259121173483
air_0382c794b73b51ad_2017-05-04,20.354201920814646
air_0382c794b73b51ad_2017-05-05,18.057201750911343
air_0382c794b73b51ad_2017-05-06,24.194700479092543
air_0382c794b73b51ad_2017-05-07,24.87305520773285
air_0382c794b73b51ad_2017-05-08,18.336763058260797
air_0382c794b73b51ad_2017-05-09,18.026641842503338
air_0382c794b73b51ad_2017-05-10,16.254240218237705
air_0382c794b73b51ad_2017-05-11,19.58675263803412
air_0382c794b73b51ad_2017-05-12,18.5725216053251
air_0382c794b73b51ad_2017-05-13,24.120717662409895
air_0382c794b73b51ad_2017-05-14,24.963265151505176
air_0382c794b73b51ad_2017-05-15,18.242665167263144
air_0382c794b73b51ad_2017-05-16,18.209176032002407
air_0382c794b73b51ad_2017-05-17,16.131089222093646
air_0382c794b73b51ad_2017-05-18,19.630856250161123
air_0382c794b73b51ad_2017-05-19,18.72814829870746
air_0382c794b73b51ad_2017-05-20,24.216015008482927
air_0382c794b73b51ad_2017-05-21,25.530379581309873
air_0382c794b73b51ad_2017-05-22,18.5457746938341
air_0382c794b73b51ad_2017-05-23,18.472199087753783
air_0382c794b73b51ad_2017-05-24,15.700295761359904
air_0382c794b73b51ad_2017-05-25,19.273151924964633
air_0382c794b73b51ad_2017-05-26,18.323939552897752
air_0382c794b73b51ad_2017-05-27,24.589704846560526
air_0382c794b73b51ad_2017-05-28,25.099693956025803
air_0382c794b73b51ad_2017-05-29,18.672806625164185
air_0382c794b73b51ad_2017-05-30,18.515587779007216
air_0382c794b73b51ad_2017-05-31,15.89117228892788
air_03963426c9312048_2017-04-23,15.054532106548752
air_03963426c9312048_2017-04-24,22.076059730134308
air_03963426c9312048_2017-04-25,20.455610187190462
air_03963426c9312048_2017-04-26,35.03679277323853
air_03963426c9312048_2017-04-27,24.631341902140655
air_03963426c9312048_2017-04-28,57.22205761076147
air_03963426c9312048_2017-04-29,53.44724663459202
air_03963426c9312048_2017-04-30,15.06753399440817
air_03963426c9312048_2017-05-01,29.39490190172557
air_03963426c9312048_2017-05-02,26.639091129456496
air_03963426c9312048_2017-05-03,24.495971931223103
air_03963426c9312048_2017-05-04,23.439801392192408
air_03963426c9312048_2017-05-05,48.83879491819531
air_03963426c9312048_2017-05-06,45.54867537346095
air_03963426c9312048_2017-05-07,14.649901491118632
air_03963426c9312048_2017-05-08,25.370242915948474
air_03963426c9312048_2017-05-09,20.227915352315907
air_03963426c9312048_2017-05-10,25.946704873674886
air_03963426c9312048_2017-05-11,24.49443547486692
air_03963426c9312048_2017-05-12,54.24760454929498
air_03963426c9312048_2017-05-13,46.259090523282104
air_03963426c9312048_2017-05-14,15.003660685572335
air_03963426c9312048_2017-05-15,22.068208242382514
air_03963426c9312048_2017-05-16,20.33026929595051
air_03963426c9312048_2017-05-17,26.075542569499007
air_03963426c9312048_2017-05-18,24.756054952440852
air_03963426c9312048_2017-05-19,56.23298022282007
air_03963426c9312048_2017-05-20,46.65665556087141
air_03963426c9312048_2017-05-21,15.054532106548752
air_03963426c9312048_2017-05-22,21.537869299144443
air_03963426c9312048_2017-05-23,20.382089276259613
air_03963426c9312048_2017-05-24,26.382891516486534
air_03963426c9312048_2017-05-25,25.465688584487737
air_03963426c9312048_2017-05-26,56.88338708374578
air_03963426c9312048_2017-05-27,46.88616420972072
air_03963426c9312048_2017-05-28,15.06753399440817
air_03963426c9312048_2017-05-29,21.683476040092053
air_03963426c9312048_2017-05-30,20.38201218084887
air_03963426c9312048_2017-05-31,25.74972330727301
air_04341b588bde96cd_2017-04-23,34.080083460447334
air_04341b588bde96cd_2017-04-24,28.68849065423423
air_04341b588bde96cd_2017-04-25,21.072105485886183
air_04341b588bde96cd_2017-04-26,24.38283984685896
air_04341b588bde96cd_2017-04-27,26.005790990452418
air_04341b588bde96cd_2017-04-28,37.70567224513251
air_04341b588bde96cd_2017-04-29,42.372920642766935
air_04341b588bde96cd_2017-04-30,34.22365627665455
air_04341b588bde96cd_2017-05-01,28.456177969874307
air_04341b588bde96cd_2017-05-02,20.405252931812818
air_04341b588bde96cd_2017-05-03,24.26445929196414
air_04341b588bde96cd_2017-05-04,27.058608397551737
air_04341b588bde96cd_2017-05-05,35.04630915130074
air_04341b588bde96cd_2017-05-06,41.48848424765522
air_04341b588bde96cd_2017-05-07,34.23022386060181
air_04341b588bde96cd_2017-05-08,28.64245112565824
air_04341b588bde96cd_2017-05-09,20.306403428648554
air_04341b588bde96cd_2017-05-10,23.330742991210947
air_04341b588bde96cd_2017-05-11,25.989084003213275
air_04341b588bde96cd_2017-05-12,37.47712774119107
air_04341b588bde96cd_2017-05-13,42.45360039989866
air_04341b588bde96cd_2017-05-14,34.32017766239936
air_04341b588bde96cd_2017-05-15,28.569635216697616
air_04341b588bde96cd_2017-05-16,20.358112247824035
air_04341b588bde96cd_2017-05-17,23.46943413269239
air_04341b588bde96cd_2017-05-18,25.721468126343257
air_04341b588bde96cd_2017-05-19,37.670341749848234
air_04341b588bde96cd_2017-05-20,42.83639456530945
air_04341b588bde96cd_2017-05-21,34.10894451971167
air_04341b588bde96cd_2017-05-22,28.67546556820363
air_04341b588bde96cd_2017-05-23,21.01889949837636
air_04341b588bde96cd_2017-05-24,24.265971260886683
air_04341b588bde96cd_2017-05-25,25.659891388336895
air_04341b588bde96cd_2017-05-26,37.70567224513251
air_04341b588bde96cd_2017-05-27,42.640777837649104
air_04341b588bde96cd_2017-05-28,34.40423011862255
air_04341b588bde96cd_2017-05-29,28.982948968725548
air_04341b588bde96cd_2017-05-30,21.16683243080031
air_04341b588bde96cd_2017-05-31,24.15554882496184
air_049f6d5b402a31b2_2017-04-23,5.0362324581117
air_049f6d5b402a31b2_2017-04-24,7.4401616353740945
air_049f6d5b402a31b2_2017-04-25,8.549985497343913
air_049f6d5b402a31b2_2017-04-26,8.282957604291642
air_049f6d5b402a31b2_2017-04-27,8.61526054446011
air_049f6d5b402a31b2_2017-04-28,12.54553417748654
air_049f6d5b402a31b2_2017-04-29,14.691115404063908
air_049f6d5b402a31b2_2017-04-30,5.080539881594753
air_049f6d5b402a31b2_2017-05-01,7.4915632147649145
air_049f6d5b402a31b2_2017-05-02,8.217745563547133
air_049f6d5b402a31b2_2017-05-03,9.244087823195882
air_049f6d5b402a31b2_2017-05-04,9.76248586437487
air_049f6d5b402a31b2_2017-05-05,12.67918470305909
air_049f6d5b402a31b2_2017-05-06,15.290756840031321
air_049f6d5b402a31b2_2017-05-07,5.3962988014964095
air_049f6d5b402a31b2_2017-05-08,7.4145893395988285
air_049f6d5b402a31b2_2017-05-09,8.204089332315366
air_049f6d5b402a31b2_2017-05-10,8.120248567848048
air_049f6d5b402a31b2_2017-05-11,8.437791269140359
air_049f6d5b402a31b2_2017-05-12,12.72958864528084
air_049f6d5b402a31b2_2017-05-13,15.345155260542764
air_049f6d5b402a31b2_2017-05-14,5.034650151883545
air_049f6d5b402a31b2_2017-05-15,7.558735491784903
air_049f6d5b402a31b2_2017-05-16,8.557280717854358
air_049f6d5b402a31b2_2017-05-17,8.228073586504976
air_049f6d5b402a31b2_2017-05-18,8.609681657020857
air_049f6d5b402a31b2_2017-05-19,12.609413532181946
air_049f6d5b402a31b2_2017-05-20,15.501653190958656
air_049f6d5b402a31b2_2017-05-21,5.0358392405478405
air_049f6d5b402a31b2_2017-05-22,7.400349733308712
air_049f6d5b402a31b2_2017-05-23,8.544572713737413
air_049f6d5b402a31b2_2017-05-24,8.255558422834156
air_049f6d5b402a31b2_2017-05-25,8.588371222888329
air_049f6d5b402a31b2_2017-05-26,12.527167488230234
air_049f6d5b402a31b2_2017-05-27,15.574708153631764
air_049f6d5b402a31b2_2017-05-28,5.08486829635041
air_049f6d5b402a31b2_2017-05-29,7.52251609927076
air_049f6d5b402a31b2_2017-05-30,8.58616060774537
air_049f6d5b402a31b2_2017-05-31,8.227554644515033
air_04cae7c1bc9b2a0b_2017-04-23,20.37558097427882
air_04cae7c1bc9b2a0b_2017-04-24,10.544669452894734
air_04cae7c1bc9b2a0b_2017-04-25,17.012108893091412
air_04cae7c1bc9b2a0b_2017-04-26,16.90865568400176
air_04cae7c1bc9b2a0b_2017-04-27,13.887290686014138
air_04cae7c1bc9b2a0b_2017-04-28,23.870799255348008
air_04cae7c1bc9b2a0b_2017-04-29,22.420660584736172
air_04cae7c1bc9b2a0b_2017-04-30,19.905431464153335
air_04cae7c1bc9b2a0b_2017-05-01,10.672553733070458
air_04cae7c1bc9b2a0b_2017-05-02,12.51697806121053
air_04cae7c1bc9b2a0b_2017-05-03,16.230014024140615
air_04cae7c1bc9b2a0b_2017-05-04,16.27712527567236
air_04cae7c1bc9b2a0b_2017-05-05,24.369219236284195
air_04cae7c1bc9b2a0b_2017-05-06,23.365849458943636
air_04cae7c1bc9b2a0b_2017-05-07,18.53173402795751
air_04cae7c1bc9b2a0b_2017-05-08,10.446369602696063
air_04cae7c1bc9b2a0b_2017-05-09,12.666799672223286
air_04cae7c1bc9b2a0b_2017-05-10,15.95845207220086
air_04cae7c1bc9b2a0b_2017-05-11,13.4119112791459
air_04cae7c1bc9b2a0b_2017-05-12,23.47149372294259
air_04cae7c1bc9b2a0b_2017-05-13,23.58617268388889
air_04cae7c1bc9b2a0b_2017-05-14,19.077036415440418
air_04cae7c1bc9b2a0b_2017-05-15,10.567349926138764
air_04cae7c1bc9b2a0b_2017-05-16,12.655182701191123
air_04cae7c1bc9b2a0b_2017-05-17,16.16723071521634
air_04cae7c1bc9b2a0b_2017-05-18,13.435611151690276
air_04cae7c1bc9b2a0b_2017-05-19,23.397593968717818
air_04cae7c1bc9b2a0b_2017-05-20,28.229123246774506
air_04cae7c1bc9b2a0b_2017-05-21,19.19056498426983
air_04cae7c1bc9b2a0b_2017-05-22,10.461554072538506
air_04cae7c1bc9b2a0b_2017-05-23,13.105302156683686
air_04cae7c1bc9b2a0b_2017-05-24,16.273314187877954
air_04cae7c1bc9b2a0b_2017-05-25,13.49666189244873
air_04cae7c1bc9b2a0b_2017-05-26,24.05789731011339
air_04cae7c1bc9b2a0b_2017-05-27,24.839393611788655
air_04cae7c1bc9b2a0b_2017-05-28,19.905431464153335
air_04cae7c1bc9b2a0b_2017-05-29,10.872671813175781
air_04cae7c1bc9b2a0b_2017-05-30,13.42759607184451
air_04cae7c1bc9b2a0b_2017-05-31,16.458166882685628
air_0585011fa179bcce_2017-04-23,4.634033711083315
air_0585011fa179bcce_2017-04-24,3.711349662736625
air_0585011fa179bcce_2017-04-25,4.12443857484829
air_0585011fa179bcce_2017-04-26,4.875657559133282
air_0585011fa179bcce_2017-04-27,5.174773096426509
air_0585011fa179bcce_2017-04-28,5.392059750664773
air_0585011fa179bcce_2017-04-29,7.891505836656249
air_0585011fa179bcce_2017-04-30,4.6905933094872925
air_0585011fa179bcce_2017-05-01,3.844894190841406
air_0585011fa179bcce_2017-05-02,4.436874391492443
air_0585011fa179bcce_2017-05-03,5.60013299341136
air_0585011fa179bcce_2017-05-04,5.895191696110565
air_0585011fa179bcce_2017-05-05,5.637445100377848
air_0585011fa179bcce_2017-05-06,7.193185360841312
air_0585011fa179bcce_2017-05-07,4.726512279735301
air_0585011fa179bcce_2017-05-08,3.662809065307977
air_0585011fa179bcce_2017-05-09,4.073407852064667
air_0585011fa179bcce_2017-05-10,4.760167152649475
air_0585011fa179bcce_2017-05-11,5.061367601449675
air_0585011fa179bcce_2017-05-12,5.216906402070181
air_0585011fa179bcce_2017-05-13,7.352122476519408
air_0585011fa179bcce_2017-05-14,4.643022118801051
air_0585011fa179bcce_2017-05-15,3.6331161159017826
air_0585011fa179bcce_2017-05-16,4.0469205038830065
air_0585011fa179bcce_2017-05-17,4.6887023367796195
air_0585011fa179bcce_2017-05-18,5.144979407773172
air_0585011fa179bcce_2017-05-19,5.388065976675205
air_0585011fa179bcce_2017-05-20,7.35255729126367
air_0585011fa179bcce_2017-05-21,4.7282161695021765
air_0585011fa179bcce_2017-05-22,3.7385329205047686
air_0585011fa179bcce_2017-05-23,4.120107997270526
air_0585011fa179bcce_2017-05-24,4.888144932648107
air_0585011fa179bcce_2017-05-25,5.213842451799126
air_0585011fa179bcce_2017-05-26,5.423520305816127
air_0585011fa179bcce_2017-05-27,7.2196436397110695
air_0585011fa179bcce_2017-05-28,4.703123661937948
air_0585011fa179bcce_2017-05-29,3.6570369688385007
air_0585011fa179bcce_2017-05-30,4.112860537251095
air_0585011fa179bcce_2017-05-31,4.889392990733658
air_05c325d315cc17f5_2017-04-23,23.888404674772634
air_05c325d315cc17f5_2017-04-24,17.328439723073437
air_05c325d315cc17f5_2017-04-25,16.393785075177828
air_05c325d315cc17f5_2017-04-26,18.659659969675037
air_05c325d315cc17f5_2017-04-27,17.07270324735279
air_05c325d315cc17f5_2017-04-28,19.56829432304716
air_05c325d315cc17f5_2017-04-29,26.052300309122383
air_05c325d315cc17f5_2017-04-30,23.914321139593405
air_05c325d315cc17f5_2017-05-01,17.14144997073468
air_05c325d315cc17f5_2017-05-02,15.935276804596068
air_05c325d315cc17f5_2017-05-03,20.42732515424841
air_05c325d315cc17f5_2017-05-04,18.258778994106123
air_05c325d315cc17f5_2017-05-05,20.423976227708653
air_05c325d315cc17f5_2017-05-06,26.28211761634483
air_05c325d315cc17f5_2017-05-07,24.167361681069135
air_05c325d315cc17f5_2017-05-08,16.97904902826908
air_05c325d315cc17f5_2017-05-09,16.102815104378685
air_05c325d315cc17f5_2017-05-10,18.510471226080707
air_05c325d315cc17f5_2017-05-11,16.31381939825046
air_05c325d315cc17f5_2017-05-12,19.401381801313363
air_05c325d315cc17f5_2017-05-13,26.442030584857264
air_05c325d315cc17f5_2017-05-14,24.346597508225663
air_05c325d315cc17f5_2017-05-15,17.05550871736015
air_05c325d315cc17f5_2017-05-16,16.2170492944651
air_05c325d315cc17f5_2017-05-17,18.63044587676964
air_05c325d315cc17f5_2017-05-18,16.586118472571382
